user_id,date,daily_income,daily_expense,txn_count,income_txn_count,expense_txn_count,daily_net,has_income,has_expense,dow,is_weekend,day,month
user16,2025-02-13,10000.0,1176.0,2,1,1,8824.0,1,1,3,0,13,2
user16,2025-02-14,0.0,0.0,0,0,0,0.0,0,0,4,0,14,2
user16,2025-02-15,0.0,475.0,3,0,3,-475.0,0,1,5,1,15,2
user16,2025-02-16,0.0,370.0,3,0,3,-370.0,0,1,6,1,16,2
user16,2025-02-17,0.0,212.0,4,0,4,-212.0,0,1,0,0,17,2
user16,2025-02-18,0.0,240.0,4,0,4,-240.0,0,1,1,0,18,2
user16,2025-02-19,0.0,110.0,2,0,2,-110.0,0,1,2,0,19,2
user16,2025-02-20,0.0,619.0,2,0,2,-619.0,0,1,3,0,20,2
user16,2025-02-21,0.0,286.0,3,0,3,-286.0,0,1,4,0,21,2
user16,2025-02-22,0.0,450.0,3,0,3,-450.0,0,1,5,1,22,2
user16,2025-02-23,0.0,185.0,2,0,2,-185.0,0,1,6,1,23,2
user16,2025-02-24,0.0,228.0,3,0,3,-228.0,0,1,0,0,24,2
user16,2025-02-25,0.0,204.0,3,0,3,-204.0,0,1,1,0,25,2
user16,2025-02-26,0.0,218.0,3,0,3,-218.0,0,1,2,0,26,2
user16,2025-02-27,0.0,99.0,1,0,1,-99.0,0,1,3,0,27,2
user16,2025-02-28,0.0,0.0,0,0,0,0.0,0,0,4,0,28,2
user16,2025-03-01,0.0,0.0,0,0,0,0.0,0,0,5,1,1,3
user16,2025-03-02,10000.0,73.0,3,1,2,9927.0,1,1,6,1,2,3
user16,2025-03-03,0.0,217.0,4,0,4,-217.0,0,1,0,0,3,3
user16,2025-03-04,0.0,466.0,2,0,2,-466.0,0,1,1,0,4,3
user16,2025-03-05,0.0,229.0,4,0,4,-229.0,0,1,2,0,5,3
user16,2025-03-06,0.0,255.0,2,0,2,-255.0,0,1,3,0,6,3
user16,2025-03-07,0.0,118.0,2,0,2,-118.0,0,1,4,0,7,3
user16,2025-03-08,0.0,0.0,0,0,0,0.0,0,0,5,1,8,3
user16,2025-03-09,0.0,0.0,0,0,0,0.0,0,0,6,1,9,3
user16,2025-03-10,0.0,260.0,2,0,2,-260.0,0,1,0,0,10,3
user16,2025-03-11,0.0,203.0,3,0,3,-203.0,0,1,1,0,11,3
user16,2025-03-12,0.0,190.0,2,0,2,-190.0,0,1,2,0,12,3
user16,2025-03-13,0.0,322.0,4,0,4,-322.0,0,1,3,0,13,3
user16,2025-03-14,0.0,117.0,2,0,2,-117.0,0,1,4,0,14,3
user16,2025-03-15,0.0,224.0,3,0,3,-224.0,0,1,5,1,15,3
user16,2025-03-16,0.0,162.0,3,0,3,-162.0,0,1,6,1,16,3
user16,2025-03-17,0.0,210.0,3,0,3,-210.0,0,1,0,0,17,3
user16,2025-03-18,0.0,230.0,3,0,3,-230.0,0,1,1,0,18,3
user16,2025-03-19,0.0,304.0,3,0,3,-304.0,0,1,2,0,19,3
user16,2025-03-20,0.0,162.0,2,0,2,-162.0,0,1,3,0,20,3
user16,2025-03-21,0.0,350.0,3,0,3,-350.0,0,1,4,0,21,3
user16,2025-03-22,0.0,232.0,5,0,5,-232.0,0,1,5,1,22,3
user16,2025-03-23,0.0,266.0,3,0,3,-266.0,0,1,6,1,23,3
user16,2025-03-24,0.0,210.0,4,0,4,-210.0,0,1,0,0,24,3
user16,2025-03-25,0.0,380.0,5,0,5,-380.0,0,1,1,0,25,3
user16,2025-03-26,0.0,281.0,4,0,4,-281.0,0,1,2,0,26,3
user16,2025-03-27,0.0,2449.0,4,0,4,-2449.0,0,1,3,0,27,3
user16,2025-03-28,0.0,248.0,3,0,3,-248.0,0,1,4,0,28,3
user16,2025-03-29,0.0,290.0,2,0,2,-290.0,0,1,5,1,29,3
user16,2025-03-30,0.0,334.0,3,0,3,-334.0,0,1,6,1,30,3
user16,2025-03-31,0.0,852.0,5,0,5,-852.0,0,1,0,0,31,3
user16,2025-04-01,10000.0,258.0,4,1,3,9742.0,1,1,1,0,1,4
user16,2025-04-02,0.0,0.0,0,0,0,0.0,0,0,2,0,2,4
user16,2025-04-03,0.0,0.0,0,0,0,0.0,0,0,3,0,3,4
user16,2025-04-04,0.0,0.0,0,0,0,0.0,0,0,4,0,4,4
user16,2025-04-05,0.0,0.0,0,0,0,0.0,0,0,5,1,5,4
user16,2025-04-06,0.0,190.0,2,0,2,-190.0,0,1,6,1,6,4
user16,2025-04-07,0.0,184.0,2,0,2,-184.0,0,1,0,0,7,4
user16,2025-04-08,0.0,235.0,2,0,2,-235.0,0,1,1,0,8,4
user16,2025-04-09,0.0,259.0,4,0,4,-259.0,0,1,2,0,9,4
user16,2025-04-10,0.0,588.0,2,0,2,-588.0,0,1,3,0,10,4
user16,2025-04-11,0.0,105.0,2,0,2,-105.0,0,1,4,0,11,4
user16,2025-04-12,0.0,499.0,5,0,5,-499.0,0,1,5,1,12,4
user16,2025-04-13,0.0,200.0,1,0,1,-200.0,0,1,6,1,13,4
user16,2025-04-14,0.0,336.0,3,0,3,-336.0,0,1,0,0,14,4
user16,2025-04-15,0.0,100.0,1,0,1,-100.0,0,1,1,0,15,4
user16,2025-04-16,0.0,192.0,2,0,2,-192.0,0,1,2,0,16,4
user16,2025-04-17,0.0,229.0,2,0,2,-229.0,0,1,3,0,17,4
user16,2025-04-18,0.0,173.0,3,0,3,-173.0,0,1,4,0,18,4
