user_id,date,daily_income,daily_expense,txn_count,income_txn_count,expense_txn_count,daily_net,has_income,has_expense,dow,is_weekend,day,month
user14,2024-05-19,0.0,620.0,1,0,1,-620.0,0,1,6,1,19,5
user14,2024-05-20,0.0,0.0,0,0,0,0.0,0,0,0,0,20,5
user14,2024-05-21,0.0,0.0,0,0,0,0.0,0,0,1,0,21,5
user14,2024-05-22,0.0,849.0,1,0,1,-849.0,0,1,2,0,22,5
user14,2024-05-23,0.0,2708.0,2,0,2,-2708.0,0,1,3,0,23,5
user14,2024-05-24,2000.0,0.0,1,1,0,2000.0,1,0,4,0,24,5
user14,2024-05-25,0.0,187.0,1,0,1,-187.0,0,1,5,1,25,5
user14,2024-05-26,2000.0,2455.0,5,1,4,-455.0,1,1,6,1,26,5
user14,2024-05-27,140.0,887.0,4,1,3,-747.0,1,1,0,0,27,5
user14,2024-05-28,1999.0,3653.0,10,3,7,-1654.0,1,1,1,0,28,5
user14,2024-05-29,0.0,0.0,0,0,0,0.0,0,0,2,0,29,5
user14,2024-05-30,500.0,400.0,3,1,2,100.0,1,1,3,0,30,5
user14,2024-05-31,1000.0,585.0,3,1,2,415.0,1,1,4,0,31,5
user14,2024-06-01,0.0,365.0,2,0,2,-365.0,0,1,5,1,1,6
user14,2024-06-02,1000.0,900.0,2,1,1,100.0,1,1,6,1,2,6
user14,2024-06-03,0.0,200.0,1,0,1,-200.0,0,1,0,0,3,6
user14,2024-06-04,0.0,0.0,0,0,0,0.0,0,0,1,0,4,6
user14,2024-06-05,0.0,0.0,0,0,0,0.0,0,0,2,0,5,6
user14,2024-06-06,100.0,0.0,1,1,0,100.0,1,0,3,0,6,6
user14,2024-06-07,3000.0,220.0,2,1,1,2780.0,1,1,4,0,7,6
user14,2024-06-08,0.0,0.0,0,0,0,0.0,0,0,5,1,8,6
user14,2024-06-09,1000.0,615.0,4,1,3,385.0,1,1,6,1,9,6
user14,2024-06-10,0.0,240.0,1,0,1,-240.0,0,1,0,0,10,6
user14,2024-06-11,1000.0,100.0,2,1,1,900.0,1,1,1,0,11,6
user14,2024-06-12,0.0,0.0,0,0,0,0.0,0,0,2,0,12,6
user14,2024-06-13,13100.0,11420.0,9,4,5,1680.0,1,1,3,0,13,6
user14,2024-06-14,0.0,0.0,0,0,0,0.0,0,0,4,0,14,6
user14,2024-06-15,26.0,108.0,2,1,1,-82.0,1,1,5,1,15,6
user14,2024-06-16,0.0,0.0,0,0,0,0.0,0,0,6,1,16,6
user14,2024-06-17,0.0,597.0,2,0,2,-597.0,0,1,0,0,17,6
