user_id,date,daily_income,daily_expense,txn_count,income_txn_count,expense_txn_count,daily_net,has_income,has_expense,dow,is_weekend,day,month
user1,2023-08-29,0.0,2020.0,3,0,3,-2020.0,0,1,1,0,29,8
user1,2023-08-30,0.0,0.0,0,0,0,0.0,0,0,2,0,30,8
user1,2023-08-31,0.0,0.0,0,0,0,0.0,0,0,3,0,31,8
user1,2023-09-01,0.0,0.0,0,0,0,0.0,0,0,4,0,1,9
user1,2023-09-02,0.0,0.0,0,0,0,0.0,0,0,5,1,2,9
user1,2023-09-03,0.0,0.0,0,0,0,0.0,0,0,6,1,3,9
user1,2023-09-04,0.0,0.0,0,0,0,0.0,0,0,0,0,4,9
user1,2023-09-05,0.0,226.0,1,0,1,-226.0,0,1,1,0,5,9
user1,2023-09-06,0.0,508.0,3,0,3,-508.0,0,1,2,0,6,9
user1,2023-09-07,0.0,200.0,2,0,2,-200.0,0,1,3,0,7,9
user1,2023-09-08,0.0,3000.0,1,0,1,-3000.0,0,1,4,0,8,9
user1,2023-09-09,0.0,0.0,0,0,0,0.0,0,0,5,1,9,9
user1,2023-09-10,0.0,0.0,0,0,0,0.0,0,0,6,1,10,9
user1,2023-09-11,0.0,345.0,4,0,4,-345.0,0,1,0,0,11,9
user1,2023-09-12,0.0,69.0,1,0,1,-69.0,0,1,1,0,12,9
user1,2023-09-13,0.0,182.0,2,0,2,-182.0,0,1,2,0,13,9
user1,2023-09-14,0.0,338.0,3,0,3,-338.0,0,1,3,0,14,9
user1,2023-09-15,0.0,955.0,2,0,2,-955.0,0,1,4,0,15,9
user1,2023-09-16,0.0,0.0,0,0,0,0.0,0,0,5,1,16,9
user1,2023-09-17,0.0,0.0,0,0,0,0.0,0,0,6,1,17,9
user1,2023-09-18,0.0,352.0,3,0,3,-352.0,0,1,0,0,18,9
user1,2023-09-19,0.0,22.0,1,0,1,-22.0,0,1,1,0,19,9
user1,2023-09-20,0.0,263.0,2,0,2,-263.0,0,1,2,0,20,9
user1,2023-09-21,0.0,327.0,2,0,2,-327.0,0,1,3,0,21,9
user1,2023-09-22,0.0,130.0,1,0,1,-130.0,0,1,4,0,22,9
user1,2023-09-23,0.0,0.0,0,0,0,0.0,0,0,5,1,23,9
user1,2023-09-24,0.0,0.0,0,0,0,0.0,0,0,6,1,24,9
user1,2023-09-25,0.0,730.0,1,0,1,-730.0,0,1,0,0,25,9
user1,2023-09-26,0.0,50.0,1,0,1,-50.0,0,1,1,0,26,9
user1,2023-09-27,0.0,215.0,3,0,3,-215.0,0,1,2,0,27,9
user1,2023-09-28,0.0,448.0,4,0,4,-448.0,0,1,3,0,28,9
user1,2023-09-29,0.0,0.0,0,0,0,0.0,0,0,4,0,29,9
user1,2023-09-30,0.0,0.0,0,0,0,0.0,0,0,5,1,30,9
user1,2023-10-01,0.0,0.0,0,0,0,0.0,0,0,6,1,1,10
user1,2023-10-02,0.0,304.0,4,0,4,-304.0,0,1,0,0,2,10
user1,2023-10-03,0.0,695.0,3,0,3,-695.0,0,1,1,0,3,10
user1,2023-10-04,0.0,280.0,2,0,2,-280.0,0,1,2,0,4,10
user1,2023-10-05,0.0,255.0,2,0,2,-255.0,0,1,3,0,5,10
user1,2023-10-06,0.0,865.0,2,0,2,-865.0,0,1,4,0,6,10
user1,2023-10-07,0.0,0.0,0,0,0,0.0,0,0,5,1,7,10
user1,2023-10-08,0.0,0.0,0,0,0,0.0,0,0,6,1,8,10
user1,2023-10-09,0.0,539.0,4,0,4,-539.0,0,1,0,0,9,10
user1,2023-10-10,0.0,475.0,4,0,4,-475.0,0,1,1,0,10,10
user1,2023-10-11,0.0,135.0,3,0,3,-135.0,0,1,2,0,11,10
user1,2023-10-12,0.0,205.0,2,0,2,-205.0,0,1,3,0,12,10
user1,2023-10-13,0.0,335.0,2,0,2,-335.0,0,1,4,0,13,10
user1,2023-10-14,0.0,25.0,1,0,1,-25.0,0,1,5,1,14,10
user1,2023-10-15,0.0,150.0,1,0,1,-150.0,0,1,6,1,15,10
user1,2023-10-16,0.0,220.0,2,0,2,-220.0,0,1,0,0,16,10
user1,2023-10-17,0.0,147.0,2,0,2,-147.0,0,1,1,0,17,10
user1,2023-10-18,0.0,165.0,2,0,2,-165.0,0,1,2,0,18,10
user1,2023-10-19,0.0,238.0,2,0,2,-238.0,0,1,3,0,19,10
user1,2023-10-20,0.0,263.0,4,0,4,-263.0,0,1,4,0,20,10
user1,2023-10-21,0.0,900.0,3,0,3,-900.0,0,1,5,1,21,10
user1,2023-10-22,0.0,450.0,1,0,1,-450.0,0,1,6,1,22,10
user1,2023-10-23,0.0,230.0,3,0,3,-230.0,0,1,0,0,23,10
user1,2023-10-24,0.0,195.0,3,0,3,-195.0,0,1,1,0,24,10
user1,2023-10-25,0.0,290.0,4,0,4,-290.0,0,1,2,0,25,10
user1,2023-10-26,0.0,291.0,4,0,4,-291.0,0,1,3,0,26,10
user1,2023-10-27,0.0,384.0,5,0,5,-384.0,0,1,4,0,27,10
user1,2023-10-28,0.0,898.0,3,0,3,-898.0,0,1,5,1,28,10
user1,2023-10-29,0.0,0.0,0,0,0,0.0,0,0,6,1,29,10
user1,2023-10-30,0.0,0.0,0,0,0,0.0,0,0,0,0,30,10
user1,2023-10-31,0.0,1798.0,10,0,10,-1798.0,0,1,1,0,31,10
user1,2023-11-01,0.0,328.0,3,0,3,-328.0,0,1,2,0,1,11
user1,2023-11-02,0.0,245.0,4,0,4,-245.0,0,1,3,0,2,11
user1,2023-11-03,0.0,237.0,3,0,3,-237.0,0,1,4,0,3,11
user1,2023-11-04,0.0,79.0,1,0,1,-79.0,0,1,5,1,4,11
user1,2023-11-05,0.0,0.0,0,0,0,0.0,0,0,6,1,5,11
user1,2023-11-06,0.0,400.0,4,0,4,-400.0,0,1,0,0,6,11
user1,2023-11-07,0.0,244.0,4,0,4,-244.0,0,1,1,0,7,11
user1,2023-11-08,0.0,170.0,2,0,2,-170.0,0,1,2,0,8,11
user1,2023-11-09,0.0,242.0,4,0,4,-242.0,0,1,3,0,9,11
user1,2023-11-10,0.0,236.0,1,0,1,-236.0,0,1,4,0,10,11
user1,2023-11-11,0.0,989.0,5,0,5,-989.0,0,1,5,1,11,11
user1,2023-11-12,0.0,0.0,0,0,0,0.0,0,0,6,1,12,11
user1,2023-11-13,0.0,180.0,2,0,2,-180.0,0,1,0,0,13,11
user1,2023-11-14,0.0,202.0,3,0,3,-202.0,0,1,1,0,14,11
user1,2023-11-15,0.0,1000.0,5,0,5,-1000.0,0,1,2,0,15,11
user1,2023-11-16,0.0,360.0,3,0,3,-360.0,0,1,3,0,16,11
user1,2023-11-17,0.0,147.0,2,0,2,-147.0,0,1,4,0,17,11
user1,2023-11-18,0.0,0.0,0,0,0,0.0,0,0,5,1,18,11
user1,2023-11-19,0.0,239.0,2,0,2,-239.0,0,1,6,1,19,11
user1,2023-11-20,0.0,0.0,0,0,0,0.0,0,0,0,0,20,11
user1,2023-11-21,0.0,1762.0,4,0,4,-1762.0,0,1,1,0,21,11
user1,2023-11-22,0.0,450.0,5,0,5,-450.0,0,1,2,0,22,11
user1,2023-11-23,0.0,646.0,3,0,3,-646.0,0,1,3,0,23,11
user1,2023-11-24,0.0,65.0,1,0,1,-65.0,0,1,4,0,24,11
user1,2023-11-25,0.0,0.0,0,0,0,0.0,0,0,5,1,25,11
user1,2023-11-26,0.0,360.0,2,0,2,-360.0,0,1,6,1,26,11
user1,2023-11-27,0.0,950.0,4,0,4,-950.0,0,1,0,0,27,11
user1,2023-11-28,0.0,476.0,4,0,4,-476.0,0,1,1,0,28,11
user1,2023-11-29,0.0,399.0,3,0,3,-399.0,0,1,2,0,29,11
user1,2023-11-30,0.0,163.0,1,0,1,-163.0,0,1,3,0,30,11
user1,2023-12-01,0.0,240.0,3,0,3,-240.0,0,1,4,0,1,12
user1,2023-12-02,0.0,0.0,0,0,0,0.0,0,0,5,1,2,12
user1,2023-12-03,0.0,100.0,1,0,1,-100.0,0,1,6,1,3,12
user1,2023-12-04,0.0,85.0,2,0,2,-85.0,0,1,0,0,4,12
user1,2023-12-05,0.0,245.0,4,0,4,-245.0,0,1,1,0,5,12
user1,2023-12-06,0.0,245.0,3,0,3,-245.0,0,1,2,0,6,12
user1,2023-12-07,0.0,291.0,3,0,3,-291.0,0,1,3,0,7,12
user1,2023-12-08,0.0,204.0,3,0,3,-204.0,0,1,4,0,8,12
user1,2023-12-09,0.0,350.0,4,0,4,-350.0,0,1,5,1,9,12
user1,2023-12-10,0.0,92.0,2,0,2,-92.0,0,1,6,1,10,12
user1,2023-12-11,0.0,255.0,4,0,4,-255.0,0,1,0,0,11,12
user1,2023-12-12,0.0,433.0,4,0,4,-433.0,0,1,1,0,12,12
user1,2023-12-13,0.0,370.0,2,0,2,-370.0,0,1,2,0,13,12
user1,2023-12-14,0.0,255.0,2,0,2,-255.0,0,1,3,0,14,12
user1,2023-12-15,0.0,104.0,1,0,1,-104.0,0,1,4,0,15,12
user1,2023-12-16,0.0,1315.0,3,0,3,-1315.0,0,1,5,1,16,12
user1,2023-12-17,0.0,865.0,4,0,4,-865.0,0,1,6,1,17,12
user1,2023-12-18,0.0,304.0,4,0,4,-304.0,0,1,0,0,18,12
user1,2023-12-19,0.0,196.0,3,0,3,-196.0,0,1,1,0,19,12
user1,2023-12-20,0.0,360.0,2,0,2,-360.0,0,1,2,0,20,12
user1,2023-12-21,0.0,616.0,2,0,2,-616.0,0,1,3,0,21,12
user1,2023-12-22,0.0,660.0,4,0,4,-660.0,0,1,4,0,22,12
user1,2023-12-23,0.0,588.0,1,0,1,-588.0,0,1,5,1,23,12
user1,2023-12-24,0.0,201.0,2,0,2,-201.0,0,1,6,1,24,12
user1,2023-12-25,0.0,85.0,1,0,1,-85.0,0,1,0,0,25,12
user1,2023-12-26,0.0,140.0,2,0,2,-140.0,0,1,1,0,26,12
