user_id,date,daily_income,daily_expense,txn_count,income_txn_count,expense_txn_count,daily_net,has_income,has_expense,dow,is_weekend,day,month
user10,2020-10-12,10000.0,85.0,3,1,2,9915.0,1,1,0,0,12,10
user10,2020-10-13,0.0,25.0,1,0,1,-25.0,0,1,1,0,13,10
user10,2020-10-14,0.0,84.0,2,0,2,-84.0,0,1,2,0,14,10
user10,2020-10-15,0.0,0.0,0,0,0,0.0,0,0,3,0,15,10
user10,2020-10-16,0.0,90.0,2,0,2,-90.0,0,1,4,0,16,10
user10,2020-10-17,0.0,0.0,0,0,0,0.0,0,0,5,1,17,10
user10,2020-10-18,0.0,0.0,0,0,0,0.0,0,0,6,1,18,10
user10,2020-10-19,0.0,90.0,2,0,2,-90.0,0,1,0,0,19,10
user10,2020-10-20,0.0,90.0,2,0,2,-90.0,0,1,1,0,20,10
user10,2020-10-21,0.0,70.0,2,0,2,-70.0,0,1,2,0,21,10
user10,2020-10-22,0.0,93.0,2,0,2,-93.0,0,1,3,0,22,10
user10,2020-10-23,0.0,0.0,0,0,0,0.0,0,0,4,0,23,10
user10,2020-10-24,0.0,0.0,0,0,0,0.0,0,0,5,1,24,10
user10,2020-10-25,0.0,0.0,0,0,0,0.0,0,0,6,1,25,10
user10,2020-10-26,0.0,105.0,2,0,2,-105.0,0,1,0,0,26,10
user10,2020-10-27,0.0,105.0,2,0,2,-105.0,0,1,1,0,27,10
user10,2020-10-28,0.0,100.0,2,0,2,-100.0,0,1,2,0,28,10
user10,2020-10-29,0.0,90.0,2,0,2,-90.0,0,1,3,0,29,10
user10,2020-10-30,0.0,90.0,2,0,2,-90.0,0,1,4,0,30,10
user10,2020-10-31,0.0,0.0,0,0,0,0.0,0,0,5,1,31,10
user10,2020-11-01,0.0,0.0,0,0,0,0.0,0,0,6,1,1,11
user10,2020-11-02,0.0,0.0,0,0,0,0.0,0,0,0,0,2,11
user10,2020-11-03,0.0,0.0,0,0,0,0.0,0,0,1,0,3,11
user10,2020-11-04,0.0,0.0,0,0,0,0.0,0,0,2,0,4,11
user10,2020-11-05,0.0,0.0,0,0,0,0.0,0,0,3,0,5,11
user10,2020-11-06,0.0,0.0,0,0,0,0.0,0,0,4,0,6,11
user10,2020-11-07,0.0,0.0,0,0,0,0.0,0,0,5,1,7,11
user10,2020-11-08,0.0,0.0,0,0,0,0.0,0,0,6,1,8,11
user10,2020-11-09,0.0,0.0,0,0,0,0.0,0,0,0,0,9,11
user10,2020-11-10,0.0,0.0,0,0,0,0.0,0,0,1,0,10,11
user10,2020-11-11,0.0,0.0,0,0,0,0.0,0,0,2,0,11,11
user10,2020-11-12,0.0,0.0,0,0,0,0.0,0,0,3,0,12,11
user10,2020-11-13,0.0,0.0,0,0,0,0.0,0,0,4,0,13,11
user10,2020-11-14,0.0,0.0,0,0,0,0.0,0,0,5,1,14,11
user10,2020-11-15,0.0,0.0,0,0,0,0.0,0,0,6,1,15,11
user10,2020-11-16,0.0,0.0,0,0,0,0.0,0,0,0,0,16,11
user10,2020-11-17,0.0,0.0,0,0,0,0.0,0,0,1,0,17,11
user10,2020-11-18,0.0,0.0,0,0,0,0.0,0,0,2,0,18,11
user10,2020-11-19,0.0,0.0,0,0,0,0.0,0,0,3,0,19,11
user10,2020-11-20,0.0,0.0,0,0,0,0.0,0,0,4,0,20,11
user10,2020-11-21,0.0,0.0,0,0,0,0.0,0,0,5,1,21,11
user10,2020-11-22,0.0,0.0,0,0,0,0.0,0,0,6,1,22,11
user10,2020-11-23,0.0,0.0,0,0,0,0.0,0,0,0,0,23,11
user10,2020-11-24,0.0,0.0,0,0,0,0.0,0,0,1,0,24,11
user10,2020-11-25,0.0,0.0,0,0,0,0.0,0,0,2,0,25,11
user10,2020-11-26,0.0,0.0,0,0,0,0.0,0,0,3,0,26,11
user10,2020-11-27,0.0,0.0,0,0,0,0.0,0,0,4,0,27,11
user10,2020-11-28,0.0,0.0,0,0,0,0.0,0,0,5,1,28,11
user10,2020-11-29,0.0,0.0,0,0,0,0.0,0,0,6,1,29,11
user10,2020-11-30,0.0,0.0,0,0,0,0.0,0,0,0,0,30,11
user10,2020-12-01,0.0,0.0,0,0,0,0.0,0,0,1,0,1,12
user10,2020-12-02,0.0,0.0,0,0,0,0.0,0,0,2,0,2,12
user10,2020-12-03,0.0,0.0,0,0,0,0.0,0,0,3,0,3,12
user10,2020-12-04,0.0,0.0,0,0,0,0.0,0,0,4,0,4,12
user10,2020-12-05,0.0,0.0,0,0,0,0.0,0,0,5,1,5,12
user10,2020-12-06,0.0,0.0,0,0,0,0.0,0,0,6,1,6,12
user10,2020-12-07,0.0,0.0,0,0,0,0.0,0,0,0,0,7,12
user10,2020-12-08,0.0,0.0,0,0,0,0.0,0,0,1,0,8,12
user10,2020-12-09,0.0,0.0,0,0,0,0.0,0,0,2,0,9,12
user10,2020-12-10,0.0,0.0,0,0,0,0.0,0,0,3,0,10,12
user10,2020-12-11,0.0,0.0,0,0,0,0.0,0,0,4,0,11,12
user10,2020-12-12,0.0,0.0,0,0,0,0.0,0,0,5,1,12,12
user10,2020-12-13,0.0,0.0,0,0,0,0.0,0,0,6,1,13,12
user10,2020-12-14,10000.0,70.0,2,1,1,9930.0,1,1,0,0,14,12
