user_id,date,daily_income,daily_expense,txn_count,income_txn_count,expense_txn_count,daily_net,has_income,has_expense,dow,is_weekend,day,month
user2,2025-10-01,10000.0,182.0,3,1,2,9818.0,1,1,2,0,1,10
user2,2025-10-02,0.0,350.0,3,0,3,-350.0,0,1,3,0,2,10
user2,2025-10-03,0.0,0.0,0,0,0,0.0,0,0,4,0,3,10
user2,2025-10-04,0.0,0.0,0,0,0,0.0,0,0,5,1,4,10
user2,2025-10-05,0.0,0.0,0,0,0,0.0,0,0,6,1,5,10
user2,2025-10-06,0.0,74.0,1,0,1,-74.0,0,1,0,0,6,10
user2,2025-10-07,0.0,601.0,2,0,2,-601.0,0,1,1,0,7,10
user2,2025-10-08,0.0,248.0,3,0,3,-248.0,0,1,2,0,8,10
user2,2025-10-09,0.0,355.0,4,0,4,-355.0,0,1,3,0,9,10
user2,2025-10-10,0.0,199.0,2,0,2,-199.0,0,1,4,0,10,10
user2,2025-10-11,0.0,113.0,1,0,1,-113.0,0,1,5,1,11,10
user2,2025-10-12,0.0,381.0,3,0,3,-381.0,0,1,6,1,12,10
user2,2025-10-13,0.0,284.0,4,0,4,-284.0,0,1,0,0,13,10
user2,2025-10-14,0.0,366.0,3,0,3,-366.0,0,1,1,0,14,10
user2,2025-10-15,0.0,251.0,4,0,4,-251.0,0,1,2,0,15,10
user2,2025-10-16,0.0,324.0,4,0,4,-324.0,0,1,3,0,16,10
user2,2025-10-17,0.0,276.0,3,0,3,-276.0,0,1,4,0,17,10
user2,2025-10-18,0.0,283.0,5,0,5,-283.0,0,1,5,1,18,10
user2,2025-10-19,0.0,259.0,3,0,3,-259.0,0,1,6,1,19,10
user2,2025-10-20,0.0,240.0,4,0,4,-240.0,0,1,0,0,20,10
user2,2025-10-21,0.0,254.0,3,0,3,-254.0,0,1,1,0,21,10
user2,2025-10-22,0.0,333.0,4,0,4,-333.0,0,1,2,0,22,10
user2,2025-10-23,0.0,361.0,5,0,5,-361.0,0,1,3,0,23,10
user2,2025-10-24,0.0,296.0,3,0,3,-296.0,0,1,4,0,24,10
user2,2025-10-25,0.0,302.0,3,0,3,-302.0,0,1,5,1,25,10
user2,2025-10-26,0.0,267.0,4,0,4,-267.0,0,1,6,1,26,10
user2,2025-10-27,0.0,241.0,3,0,3,-241.0,0,1,0,0,27,10
user2,2025-10-28,0.0,723.0,3,0,3,-723.0,0,1,1,0,28,10
user2,2025-10-29,0.0,110.0,1,0,1,-110.0,0,1,2,0,29,10
user2,2025-10-30,0.0,206.0,2,0,2,-206.0,0,1,3,0,30,10
user2,2025-10-31,0.0,94.0,2,0,2,-94.0,0,1,4,0,31,10
user2,2025-11-01,10000.0,0.0,1,1,0,10000.0,1,0,5,1,1,11
user2,2025-11-02,0.0,104.0,1,0,1,-104.0,0,1,6,1,2,11
user2,2025-11-03,0.0,135.0,2,0,2,-135.0,0,1,0,0,3,11
user2,2025-11-04,0.0,235.0,3,0,3,-235.0,0,1,1,0,4,11
user2,2025-11-05,0.0,310.0,4,0,4,-310.0,0,1,2,0,5,11
user2,2025-11-06,0.0,211.0,3,0,3,-211.0,0,1,3,0,6,11
user2,2025-11-07,0.0,315.0,4,0,4,-315.0,0,1,4,0,7,11
user2,2025-11-08,0.0,890.0,4,0,4,-890.0,0,1,5,1,8,11
user2,2025-11-09,0.0,238.0,2,0,2,-238.0,0,1,6,1,9,11
user2,2025-11-10,0.0,247.0,3,0,3,-247.0,0,1,0,0,10,11
user2,2025-11-11,0.0,180.0,2,0,2,-180.0,0,1,1,0,11,11
user2,2025-11-12,0.0,311.0,3,0,3,-311.0,0,1,2,0,12,11
user2,2025-11-13,0.0,212.0,3,0,3,-212.0,0,1,3,0,13,11
user2,2025-11-14,0.0,277.0,4,0,4,-277.0,0,1,4,0,14,11
user2,2025-11-15,0.0,180.0,3,0,3,-180.0,0,1,5,1,15,11
user2,2025-11-16,0.0,425.0,2,0,2,-425.0,0,1,6,1,16,11
user2,2025-11-17,0.0,242.0,4,0,4,-242.0,0,1,0,0,17,11
user2,2025-11-18,0.0,210.0,3,0,3,-210.0,0,1,1,0,18,11
user2,2025-11-19,0.0,61.0,1,0,1,-61.0,0,1,2,0,19,11
user2,2025-11-20,0.0,212.0,3,0,3,-212.0,0,1,3,0,20,11
user2,2025-11-21,0.0,402.0,5,0,5,-402.0,0,1,4,0,21,11
user2,2025-11-22,0.0,201.0,2,0,2,-201.0,0,1,5,1,22,11
user2,2025-11-23,0.0,356.0,4,0,4,-356.0,0,1,6,1,23,11
user2,2025-11-24,0.0,214.0,3,0,3,-214.0,0,1,0,0,24,11
user2,2025-11-25,0.0,251.0,4,0,4,-251.0,0,1,1,0,25,11
user2,2025-11-26,0.0,783.0,3,0,3,-783.0,0,1,2,0,26,11
user2,2025-11-27,0.0,315.0,3,0,3,-315.0,0,1,3,0,27,11
user2,2025-11-28,0.0,232.0,3,0,3,-232.0,0,1,4,0,28,11
user2,2025-11-29,0.0,538.0,4,0,4,-538.0,0,1,5,1,29,11
user2,2025-11-30,0.0,201.0,3,0,3,-201.0,0,1,6,1,30,11
