user_id,date,daily_income,daily_expense,txn_count,income_txn_count,expense_txn_count,daily_net,has_income,has_expense,dow,is_weekend,day,month
user8,2023-09-30,6100.0,105.0,3,2,1,5995.0,1,1,5,1,30,9
user8,2023-10-01,13000.0,225.0,5,2,3,12775.0,1,1,6,1,1,10
user8,2023-10-02,0.0,0.0,0,0,0,0.0,0,0,0,0,2,10
user8,2023-10-03,0.0,147.0,2,0,2,-147.0,0,1,1,0,3,10
user8,2023-10-04,0.0,366.0,4,0,4,-366.0,0,1,2,0,4,10
user8,2023-10-05,0.0,260.0,2,0,2,-260.0,0,1,3,0,5,10
user8,2023-10-06,0.0,163.0,2,0,2,-163.0,0,1,4,0,6,10
user8,2023-10-07,0.0,1040.0,6,0,6,-1040.0,0,1,5,1,7,10
user8,2023-10-08,0.0,305.0,3,0,3,-305.0,0,1,6,1,8,10
user8,2023-10-09,0.0,6275.0,5,0,5,-6275.0,0,1,0,0,9,10
user8,2023-10-10,0.0,590.0,4,0,4,-590.0,0,1,1,0,10,10
user8,2023-10-11,0.0,229.0,3,0,3,-229.0,0,1,2,0,11,10
user8,2023-10-12,0.0,170.0,2,0,2,-170.0,0,1,3,0,12,10
user8,2023-10-13,0.0,297.0,3,0,3,-297.0,0,1,4,0,13,10
user8,2023-10-14,0.0,185.0,2,0,2,-185.0,0,1,5,1,14,10
user8,2023-10-15,0.0,140.0,1,0,1,-140.0,0,1,6,1,15,10
user8,2023-10-16,0.0,773.0,4,0,4,-773.0,0,1,0,0,16,10
user8,2023-10-17,0.0,0.0,0,0,0,0.0,0,0,1,0,17,10
user8,2023-10-18,0.0,317.0,3,0,3,-317.0,0,1,2,0,18,10
user8,2023-10-19,0.0,146.0,2,0,2,-146.0,0,1,3,0,19,10
user8,2023-10-20,0.0,253.0,2,0,2,-253.0,0,1,4,0,20,10
user8,2023-10-21,0.0,239.0,3,0,3,-239.0,0,1,5,1,21,10
user8,2023-10-22,0.0,249.0,2,0,2,-249.0,0,1,6,1,22,10
user8,2023-10-23,0.0,185.0,2,0,2,-185.0,0,1,0,0,23,10
user8,2023-10-24,0.0,90.0,1,0,1,-90.0,0,1,1,0,24,10
user8,2023-10-25,0.0,1219.0,4,0,4,-1219.0,0,1,2,0,25,10
user8,2023-10-26,0.0,0.0,0,0,0,0.0,0,0,3,0,26,10
user8,2023-10-27,0.0,315.0,2,0,2,-315.0,0,1,4,0,27,10
user8,2023-10-28,0.0,105.0,1,0,1,-105.0,0,1,5,1,28,10
user8,2023-10-29,10500.0,187.0,2,1,1,10313.0,1,1,6,1,29,10
user8,2023-10-30,0.0,409.0,3,0,3,-409.0,0,1,0,0,30,10
user8,2023-10-31,18600.0,209.0,5,3,2,18391.0,1,1,1,0,31,10
user8,2023-11-01,10000.0,310.0,4,1,3,9690.0,1,1,2,0,1,11
user8,2023-11-02,0.0,204.0,2,0,2,-204.0,0,1,3,0,2,11
user8,2023-11-03,0.0,300.0,2,0,2,-300.0,0,1,4,0,3,11
user8,2023-11-04,0.0,837.0,3,0,3,-837.0,0,1,5,1,4,11
user8,2023-11-05,0.0,115.0,1,0,1,-115.0,0,1,6,1,5,11
user8,2023-11-06,0.0,566.0,4,0,4,-566.0,0,1,0,0,6,11
user8,2023-11-07,0.0,708.1669999999999,3,0,3,-708.1669999999999,0,1,1,0,7,11
user8,2023-11-08,0.0,261.0,2,0,2,-261.0,0,1,2,0,8,11
user8,2023-11-09,0.0,225.0,2,0,2,-225.0,0,1,3,0,9,11
user8,2023-11-10,0.0,39.0,1,0,1,-39.0,0,1,4,0,10,11
user8,2023-11-11,0.0,604.0,4,0,4,-604.0,0,1,5,1,11,11
user8,2023-11-12,0.0,140.0,1,0,1,-140.0,0,1,6,1,12,11
user8,2023-11-13,0.0,203.0,2,0,2,-203.0,0,1,0,0,13,11
user8,2023-11-14,2000.0,332.0,4,1,3,1668.0,1,1,1,0,14,11
user8,2023-11-15,0.0,65.0,1,0,1,-65.0,0,1,2,0,15,11
user8,2023-11-16,0.0,426.0,3,0,3,-426.0,0,1,3,0,16,11
user8,2023-11-17,0.0,0.0,0,0,0,0.0,0,0,4,0,17,11
user8,2023-11-18,0.0,780.0,2,0,2,-780.0,0,1,5,1,18,11
user8,2023-11-19,0.0,2559.0,4,0,4,-2559.0,0,1,6,1,19,11
user8,2023-11-20,0.0,216.0,2,0,2,-216.0,0,1,0,0,20,11
user8,2023-11-21,0.0,789.0,3,0,3,-789.0,0,1,1,0,21,11
user8,2023-11-22,0.0,259.0,2,0,2,-259.0,0,1,2,0,22,11
user8,2023-11-23,0.0,223.0,3,0,3,-223.0,0,1,3,0,23,11
user8,2023-11-24,0.0,276.0,2,0,2,-276.0,0,1,4,0,24,11
user8,2023-11-25,0.0,225.0,2,0,2,-225.0,0,1,5,1,25,11
user8,2023-11-26,0.0,343.0,4,0,4,-343.0,0,1,6,1,26,11
user8,2023-11-27,0.0,613.0,2,0,2,-613.0,0,1,0,0,27,11
user8,2023-11-28,0.0,285.0,3,0,3,-285.0,0,1,1,0,28,11
user8,2023-11-29,0.0,142.0,2,0,2,-142.0,0,1,2,0,29,11
user8,2023-11-30,22330.0,106.0,6,5,1,22224.0,1,1,3,0,30,11
user8,2023-12-01,10000.0,2044.0,4,1,3,7956.0,1,1,4,0,1,12
user8,2023-12-02,3370.0,95.0,2,1,1,3275.0,1,1,5,1,2,12
user8,2023-12-03,0.0,140.0,1,0,1,-140.0,0,1,6,1,3,12
user8,2023-12-04,0.0,225.0,1,0,1,-225.0,0,1,0,0,4,12
user8,2023-12-05,0.0,280.0,2,0,2,-280.0,0,1,1,0,5,12
user8,2023-12-06,0.0,4329.0,5,0,5,-4329.0,0,1,2,0,6,12
user8,2023-12-07,0.0,580.0,4,0,4,-580.0,0,1,3,0,7,12
user8,2023-12-08,0.0,0.0,0,0,0,0.0,0,0,4,0,8,12
user8,2023-12-09,0.0,190.0,1,0,1,-190.0,0,1,5,1,9,12
user8,2023-12-10,0.0,1164.0,3,0,3,-1164.0,0,1,6,1,10,12
user8,2023-12-11,0.0,217.0,2,0,2,-217.0,0,1,0,0,11,12
user8,2023-12-12,0.0,208.0,2,0,2,-208.0,0,1,1,0,12,12
user8,2023-12-13,0.0,374.0,5,0,5,-374.0,0,1,2,0,13,12
user8,2023-12-14,0.0,201.0,3,0,3,-201.0,0,1,3,0,14,12
user8,2023-12-15,0.0,1035.0,3,0,3,-1035.0,0,1,4,0,15,12
user8,2023-12-16,200.0,440.0,4,1,3,-240.0,1,1,5,1,16,12
user8,2023-12-17,0.0,855.0,4,0,4,-855.0,0,1,6,1,17,12
user8,2023-12-18,0.0,99.0,1,0,1,-99.0,0,1,0,0,18,12
user8,2023-12-19,0.0,269.0,2,0,2,-269.0,0,1,1,0,19,12
user8,2023-12-20,0.0,0.0,0,0,0,0.0,0,0,2,0,20,12
user8,2023-12-21,0.0,149.0,1,0,1,-149.0,0,1,3,0,21,12
user8,2023-12-22,0.0,441.0,5,0,5,-441.0,0,1,4,0,22,12
user8,2023-12-23,0.0,100.0,1,0,1,-100.0,0,1,5,1,23,12
user8,2023-12-24,0.0,367.0,4,0,4,-367.0,0,1,6,1,24,12
user8,2023-12-25,0.0,220.0,2,0,2,-220.0,0,1,0,0,25,12
user8,2023-12-26,0.0,199.0,2,0,2,-199.0,0,1,1,0,26,12
user8,2023-12-27,0.0,94.0,1,0,1,-94.0,0,1,2,0,27,12
user8,2023-12-28,0.0,320.0,2,0,2,-320.0,0,1,3,0,28,12
user8,2023-12-29,0.0,1914.0,4,0,4,-1914.0,0,1,4,0,29,12
user8,2023-12-30,8400.0,105.0,2,1,1,8295.0,1,1,5,1,30,12
user8,2023-12-31,15050.0,295.0,5,3,2,14755.0,1,1,6,1,31,12
